Name;Price;Link;Image;Availability;Source
Sampon pentru matreata uscata, scalp iritat Solutions NO.2,...;N/A;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-pentru-matreata-uscata-scalp-iritat-solutions-no-2-300-ml-idhair-p367667;https://media.farmaciatei.ro/gallery/67687/sampon-pentru-matreata-uscata-scalp-iritat-solutions-no-2-300-ml-idhair-2389.jpg;false;Farmacia Tei
Pachet sampon antimatreata Novophane DS, 125 ml + 125ml, Acm;N/A;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/pachet-sampon-antimatreata-novophane-ds-125-ml-125ml-acm-p358966;https://media.farmaciatei.ro/gallery/42560/pachet-sampon-antimatreata-novophane-ds-125-125ml-acm-2222.png;false;Farmacia Tei
Sampon cu extract de bujor pentru scalp sensibil si iritat,...;N/A;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/anti-prurit/sampon-cu-extract-de-bujor-pentru-scalp-sensibil-si-iritat-400-ml-klorane-p341247;https://media.farmaciatei.ro/images/products-photos/spm46268-1-e4ed34c0.jpg;false;Farmacia Tei
Sampon anti-matreata Gentle Clean, 200 ml, Himalaya;N/A;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/antimatreata/sampon-anti-matreata-gentle-clean-200-ml-himalaya-p305611;https://media.farmaciatei.ro/images/products-photos/ampon-anti-matreaa-gentle-clean-200-ml-himalaya-864.jpg;false;Farmacia Tei
Lotiune antimatreata Cystiphane, 200 ml, Biorga;N/A;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/antimatreata/lotiune-antimatreata-cystiphane-200-ml-biorga-p325243;https://media.farmaciatei.ro/gallery/12146/lotiune-antimatreata-cystiphane-200-ml-biorga-6687.jpg;false;Farmacia Tei
Ser anti-matreata, 20 ml, Dr. Konopkas;N/A;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/antimatreata/ser-anti-matreata-20-ml-dr-konopkas-p342111;https://media.farmaciatei.ro/images/products-photos/comenzi.farmaciatei.ro/ser-anti-matreata-20-ml-dr-konopkas-10063273.jpg;false;Farmacia Tei
Sampon si gel de dus Women Sport 2 in 1, 200 ml, Seboradin;N/A;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-si-gel-de-dus-women-sport-2-in-1-200-ml-seboradin-p345827;https://media.farmaciatei.ro/images/products-photos/sampon-si-gel-de-dus-seboradin-women-sport-2-in-1-250-ml-lara-265.jpg;false;Farmacia Tei
Sampon bio pentru scalp sensibil, 200 ml, La Saponaria;N/A;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-bio-pentru-scalp-sensibil-200-ml-la-saponaria-p371460;https://media.farmaciatei.ro/gallery/75815/sampon-bio-pentru-scalp-sensibil-200-ml-la-saponaria-9801.png;false;Farmacia Tei
Sampon solid pentru par gras Herbal Hair Care, 100g, Jovis;N/A;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-solid-pentru-par-gras-herbal-hair-care-100g-jovis-p359783;https://media.farmaciatei.ro/gallery/45338/sampon-solid-pentru-par-gras-herbal-hair-care-100g-jovis-6914.jpg;false;Farmacia Tei
Pachet Sampon Bio cu argila verde pentru parul foarte gras,...;N/A;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/pachet-sampon-bio-cu-argila-verde-pentru-parul-foarte-gras-250-ml-250-ml-cattier-p330389;https://media.farmaciatei.ro/images/products-photos/comenzi.farmaciatei.ro/pachet-sampon-bio-cu-argila-verde-pentru-parul-foarte-gras-250-250-ml-cattier-50-reducere-din-al-doilea-produs-10051497.jpg;false;Farmacia Tei
Sampon matreata uscata Squanorm, 125 ml, Ducray;N/A;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/sampon-matreata-uscata-squanorm-125-ml-ducray-p305632;https://media.farmaciatei.ro/images/products-photos/comenzi.farmaciatei.ro/sampon-matreata-uscata-squanorm-125-ml-lab-ducray-10024274.jpg;false;Farmacia Tei
Sampon anti-recidiva Node DS+, 125 ml + 125 ml, Bioderma;N/A;https://comenzi.farmaciatei.ro/https://comenzi.farmaciatei.ro/dermato-cosmetice/par/anti-prurit/pachet-sampon-node-ds-2-x-125-ml-crema-sensibio-ds-5-ml-bioderma-p389027;https://media.farmaciatei.ro/gallery/21789/sampon-anti-recidiva-node-ds-125-ml-125-ml-bioderma-7687.jpg;false;Farmacia Tei
Sampon anti-matreata pentru par uscat Dercos, 100 ml, Vichy;N/A;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/sampon-anti-matreata-pentru-par-uscat-dercos-100-ml-vichy-p334414;https://media.farmaciatei.ro/images/products-photos/comenzi.farmaciatei.ro/sampon-anti-matreata-pentru-par-uscat-dercos-100-ml-vichy-10055527.jpg;false;Farmacia Tei
Sampon anti-matreata pentru par uscat Seskavel Control, 200...;N/A;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/sampon-anti-matreata-pentru-par-uscat-seskavel-control-200-ml-sesderma-p345739;https://media.farmaciatei.ro/images/products-photos/sampon-anti-matreata-pentru-par-uscat-seskavel-control-200-ml-sesderma-5693.jpg;false;Farmacia Tei
Sampon tratamen matreata grasa Squanorm, 125 ml, Ducray;N/A;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/sampon-tratamen-matreata-grasa-squanorm-125-ml-ducray-p305463;https://media.farmaciatei.ro/images/products-photos/comenzi.farmaciatei.ro/sampon-tratamen-matreata-grasa-squanorm-125-ml-lab-ducray-10024059.jpg;false;Farmacia Tei
Sampon antimatreata Sebomax Control, 200 ml + Lotiune antimatreata...;N/A;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/sampon-antimatreata-sebomax-control-200-ml-lotiune-antimatreata-sebomax-lotion-100-ml-biotrade-p337690;https://media.farmaciatei.ro/images/products-photos/sebomax-promo-1.png;false;Farmacia Tei
Pachet Sampon tratament anti-matreata uscata Squanorm, 200 ml...;N/A;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/pachet-sampon-tratament-anti-matreata-uscata-squanorm-200-ml-200-ml-ducray-p340079;https://media.farmaciatei.ro/images/products-photos/pachet-sampon-tratament-anti-matreata-uscata-squanorm-200-ml-200-ml-ducray-1752.jpg;false;Farmacia Tei
Sampon epigenetic impotriva matretii, 250 ml, Nuggela&Sule;N/A;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/sampon-epigenetic-impotriva-matretii-250-ml-nuggela-sule-p356217;https://media.farmaciatei.ro/gallery/33075/sampon-epigenetic-impotriva-matretii-250-ml-nuggela-sule-8646.jpg;false;Farmacia Tei
Sampon sebo-regulator Sebophane, 200 ml, Biorga;N/A;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-sebo-regulator-sebophane-200-ml-biorga-p329441;https://media.farmaciatei.ro/gallery/15451/sampon-sebo-regulator-sebophane-200-ml-biorga-2509.jpg;false;Farmacia Tei
Pachet Sampon anti-matreata Revalid, 250 ml + 250 ml, Ewopharma;N/A;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/antimatreata/pachet-sampon-anti-matreata-revalid-250-ml-250-ml-ewopharma-p343506;https://media.farmaciatei.ro/images/products-photos/pachet-sampon-anti-matreata-revalid-250-ml-250-ml-ewopharma-50-la-al-doilea-produs-5309.jpg;false;Farmacia Tei
Sampon antimatreata pentru toate tipurile de par, 350 ml, Bunica...;N/A;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/antimatreata/sampon-antimatreata-pentru-toate-tipurile-de-par-350-ml-bunica-agafia-p354918;https://media.farmaciatei.ro/gallery/27894/sampon-antimatreata-pentru-toate-tipurile-de-par-350-ml-bunica-agafia-7142.png;false;Farmacia Tei
Sampon purificator pentru par normal cu tendinta de ingrasare...;N/A;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-purificator-pentru-par-normal-cu-tendinta-de-ingrasare-argila-extraordinara-400-ml-elseve-p359740;https://media.farmaciatei.ro/gallery/45229/sampon-purificator-pentru-par-normal-cu-tendinta-de-ingrasare-argila-extraordinara-400-ml-elseve-2843.png;false;Farmacia Tei
Sampon dermatologic pentru par gras cu extract de plante, 250...;N/A;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-dermatologic-pentru-par-gras-cu-extract-de-plante-250-ml-home-institut-paris-p322181;https://media.farmaciatei.ro/images/products-photos/comenzi.farmaciatei.ro/sampon-dermatologic-pentru-par-gras-cu-extract-de-plante-250-ml-home-institut-paris-10042996.jpg;false;Farmacia Tei
Sampon pentru par foarte gras cu mancarime, 200 ml, Item Dermatologie;N/A;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-pentru-par-foarte-gras-cu-mancarime-200-ml-item-dermatologie-p322757;https://media.farmaciatei.ro/images/products-photos/comenzi.farmaciatei.ro/sampon-pentru-par-foarte-gras-cu-mancarime-200-ml-item-dermatologie-10043602.jpg;false;Farmacia Tei
Sampon cu kerogen pentru scalp seboreic sensibil si iritat System...;N/A;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-cu-kerogen-pentru-scalp-seboreic-sensibil-si-iritat-system-4-215-ml-sim-sensitive-p356657;https://media.farmaciatei.ro/gallery/34624/sampon-cu-kerogen-pentru-scalp-seboreic-sensibil-si-iritat-system-4-215-ml-sim-sensitive-9395.png;false;Farmacia Tei
Sampon Bio cu sulf pentru par gras, 200 ml, Ziaja;N/A;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-bio-cu-sulf-pentru-par-gras-200-ml-ziaja-p355953;https://media.farmaciatei.ro/gallery/32309/sampon-bio-cu-sulf-pentru-par-gras-200-ml-ziaja-8739.jpg;false;Farmacia Tei
Pachet Sampon anti-matreata pentru scalp sensibil Dercos Sensitive,...;N/A;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/pachet-sampon-anti-matreata-pentru-scalp-sensibil-dercos-sensitive-200-ml-200-ml-vichy-p330427;https://media.farmaciatei.ro/gallery/32197/sampon-pentru-par-sensibil-dercos-sensitive-200-200-ml-vichy-50-reducere-din-al-doilea-produs-615.png;false;Farmacia Tei
Sampon anti-matreata pentru par normal si gras Dercos, 100 ml,...;N/A;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/sampon-anti-matreata-pentru-par-normal-si-gras-dercos-100-ml-vichy-p334413;https://media.farmaciatei.ro/images/products-photos/comenzi.farmaciatei.ro/sampon-anti-matreata-pentru-par-normal-si-gras-dercos-100-ml-vichy-10055526.jpg;false;Farmacia Tei
Tratament antimatreata, 14 fiole x 5.5 ml, Seboradin;N/A;https://comenzi.farmaciatei.ro/dermato-cosmetice/par/matreata/tratament-antimatreata-14-fiole-x-5-5-ml-seboradin-p345824;https://media.farmaciatei.ro/gallery/743/SEBORADIN_ANTIMATREATA-fiole.jpg;false;Farmacia Tei
Sampon pentru par gras uz frecvent Phytopanama, 200 ml, Phyto;N/A;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-pentru-par-gras-uz-frecvent-phytopanama-200-ml-phyto-p323832;https://media.farmaciatei.ro/images/products-photos/comenzi.farmaciatei.ro/sampon-pentru-par-gras-uz-frecvent-phytopanama-200-ml-phyto-10044727.jpg;false;Farmacia Tei
Sampon sebo-regulator Phytocedrat, 200 ml, Phyto;N/A;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-sebo-regulator-phytocedrat-200-ml-phyto-p301675;https://media.farmaciatei.ro/images/products-photos/comenzi.farmaciatei.ro/sampon-sebo-regulator-phytocedrat-200-ml-phyto-10018498.jpg;false;Farmacia Tei
Sampon antiseborec cu sulf si aloe, 150 g, Vitalia;N/A;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-antiseborec-cu-sulf-si-aloe-150-g-vitalia-p322263;https://media.farmaciatei.ro/images/products-photos/comenzi.farmaciatei.ro/sampon-antiseborec-cu-sulf-si-aloe-150-g-vitalia-10043084.jpg;false;Farmacia Tei
Sampon pentru par gras cu extract de urzica, 250 ml, Alkmene;N/A;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-pentru-par-gras-cu-extract-de-urzica-250-ml-alkmene-p327690;https://media.farmaciatei.ro/images/products-photos/comenzi.farmaciatei.ro/sampon-pentru-par-gras-cu-extract-de-urzica-250-ml-alkmene-10048750.jpg;false;Farmacia Tei
Sampon cu urzica si mirt pentru par gras L'angelica Officinalis,...;N/A;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-cu-urzica-si-mirt-pentru-par-gras-langelica-officinalis-250-ml-coswell-p312981;https://media.farmaciatei.ro/images/products-photos/comenzi.farmaciatei.ro/sampon-cu-urzica-si-mirt-pentru-par-gras-l-angelica-officinalis-250-ml-coswell-10033240.jpg;false;Farmacia Tei
Sampon pentru par de culoare deschisa, 200 ml, Seboradin;N/A;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-pentru-par-de-culoare-deschisa-200-ml-seboradin-p345806;https://media.farmaciatei.ro/images/products-photos/sampon-pentru-par-de-culoare-deschisa-seboradin-200-ml-lara-1229.jpg;false;Farmacia Tei
Sampon natural Fresh Grass, 300 ml, Yope;N/A;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-natural-fresh-grass-300-ml-yope-p356304;https://media.farmaciatei.ro/gallery/33290/sampon-natural-fresh-grass-300-ml-yope-9907.jpg;false;Farmacia Tei
Sampon seboreglator cu salcie si complex de vitamine B, 250...;N/A;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-seboreglator-cu-salcie-si-complex-de-vitamine-b-250-ml-cosmetic-plant-p322118;https://media.farmaciatei.ro/gallery/25929/sampon-seboreglator-cu-salcie-si-complex-de-vitamine-b-250-ml-cosmetic-plant-1629.jpg;false;Farmacia Tei
Sampon antimatreata purifiant pentru par gras Phytosquam, 250...;N/A;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/antimatreata/sampon-antimatreata-purifiant-pentru-par-gras-phytosquam-250-ml-phyto-p323906;https://media.farmaciatei.ro/images/products-photos/sampon-antimatreata-purifiant-pentru-par-gras-phytosquam-250-ml-phyto-4494.jpg;false;Farmacia Tei
Sampon purificator pentru scalp cu mancarime si matreata, 200...;N/A;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/antimatreata/sampon-purificator-pentru-scalp-cu-mancarime-si-matreata-200-ml-nioxin-p354869;https://media.farmaciatei.ro/gallery/27781/sampon-purificator-pentru-scalp-cu-mancarime-si-matreata-pyrithione-zinc-200-ml-nioxin-7133.png;false;Farmacia Tei
Pachet Sampon antimatreata Novophane DS, 125 ml + 125 ml, Acm;N/A;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/antimatreata/pachet-sampon-antimatreata-novophane-ds-125-ml-125-ml-acm-p357394;https://media.farmaciatei.ro/gallery/36738/pachet-sampon-antimatreata-novophane-ds-125-ml-125-ml-acm-6507.jpg;false;Farmacia Tei
Lotiune de par, 125 ml, Newtone;N/A;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/antimatreata/lotiune-de-par-125-ml-newtone-p311344;https://media.farmaciatei.ro/images/products-photos/comenzi.farmaciatei.ro/lotiune-de-par-125-ml-newtone-10031398.jpg;false;Farmacia Tei
Sampon pentru cresterea parului Head & Hair Heal, 350 ml, Maria...;N/A;https://comenzi.farmaciatei.ro/ingrijire-personala/ingrijire-par/sampon/sampon-pentru-cresterea-parului-head-hair-heal-350-ml-maria-nila-p366364;https://media.farmaciatei.ro/gallery/64885/sampon-head-hair-heal-350-ml-maria-nila-4984.jpg;false;Farmacia Tei
Sampon NizoMed K 100ml Apothek -Tratament Antimatreata, Anti-scuame, Dermatita Seboreica, Psoriazis;76,00 Lei;https://www.emag.ro/sampon-nizomed-k-100ml-apothek-tratament-antimatreata-anti-scuame-dermatita-seboreica-psoriazis-723400/pd/D71N8Y3BM/?ref=sponsored_products_search_r_1_1&recid=recads_1_c0a75c9a7f5de77f94226650ae5ce3404050592dc88e1751e925c4a9d0536910_1753532073&aid=73e096e4-532e-11f0-ab73-065e0fed8863%7Ck%7C230769763_eyJicGQiOjAuMjV9-7da4c00619b9f38907ed4233c95ab33255822ba96433070a092ffdc938a06239&oid=230769763&scenario_ID=1;https://s13emagst.akamaized.net/products/88579/88578010/images/res_bf770e1c9544f24ceee039afd5d62509.png?width=720&height=720&hash=07949BE0F5BE7D780A604C4136695FE5;true;eMAG
Unguent BioSulf cu sulf 10%, pentru Acnee, Eczeme, Dermatite si Candidoze, 50ml, Ceta Verde Sibiu;17,59 Lei;https://www.emag.ro/unguent-biosulf-cu-sulf-10-pentru-acnee-eczeme-dermatite-si-candidoze-50ml-ceta-verde-sibiu-ceta-10310-1/pd/DCP25XYBM/?ref=sponsored_products_search_r_1_2&recid=recads_1_c0a75c9a7f5de77f94226650ae5ce3404050592dc88e1751e925c4a9d0536910_1753532073&aid=6a673958-fe14-11ee-a490-0229d980bfff_eyJicGQiOjAuMjV9-7da4c00619b9f38907ed4233c95ab33255822ba96433070a092ffdc938a06239&oid=175545833&scenario_ID=1;https://s13emagst.akamaized.net/products/70043/70042877/images/res_cc439586014aeb95efba8aa6acd96f71.jpg?width=720&height=720&hash=986D0C3021F1BA22CAB30D318B201AC2;true;eMAG
Emulsie dermatita seboreica DS Uriage, 40 ml;52,10 Lei;https://www.emag.ro/emulsie-dermatita-seboreica-ds-uriage-40-ml-3661434000072/pd/DDM8BDBBM/;https://s13emagst.akamaized.net/products/5569/5568071/images/res_bb5abc5b8391e8533e52ddeda060628f.jpg?width=720&height=720&hash=F7A4CE688A5E07DE25FF596CC9F54BE2;true;eMAG
Lotiune spray pentru dermatita seboreica cu ienupar si apa termala Uriage DS Hair, 100ml;61,25 Lei;https://www.emag.ro/lotiune-spray-pentru-dermatita-seboreica-cu-ienupar-si-apa-termala-uriage-ds-hair-100ml-3661434002069/pd/DKM8BDBBM/;https://s13emagst.akamaized.net/products/5569/5568073/images/res_51150f240bbe804705402b006314e3c9.jpg?width=720&height=720&hash=35F07515872DF55FFE0215D29C2A1EA2;true;eMAG
Sampon anti-matreata Vichy Dercos pentru par normal/gras, 390 ml;83,57 Lei;https://www.emag.ro/sampon-anti-matreata-vichy-dercos-pentru-par-normal-gras-390-ml-3337871331290/pd/DM3BZWBBM/?ref=sponsored_products_search_r_1_3&recid=recads_1_c0a75c9a7f5de77f94226650ae5ce3404050592dc88e1751e925c4a9d0536910_1753532073&aid=6211c9ef-58b1-11f0-ab73-065e0fed8863%7Ck%7C6349732_eyJicGQiOjAuMTR9-0d7d3be442c72d0a2c1fba510870780baecfc5a9b1b5eaed93ccf375b984fa6b&oid=6349732&scenario_ID=1;https://s13emagst.akamaized.net/products/28362/28361126/images/res_716f1d5724c4262c462bbfe8ad4c4f3b.jpg?width=720&height=720&hash=E224ECA716369CF073CDB4262A4575A9;true;eMAG
Sampon Ceramol DS, dermatita seboreica, 200 ml;73,70 Lei;https://www.emag.ro/sampon-ceramol-ds-dermatita-seboreica-200-ml-8029408017368/pd/DTT98FMBM/;https://s13emagst.akamaized.net/products/43330/43329792/images/res_e77f1e553e6f3a676c76d6479ba896db.jpg?width=720&height=720&hash=B2267E4EC0A497B0852E6D17637897C2;true;eMAG
Crema reparatoare Ivadermaseb, Ivatherm, anti-iritanta pentru roseata, scuame, dermatita seboreica 40 ml;72,49 Lei;https://www.emag.ro/crema-reparatoare-ivadermaseb-ivatherm-anti-iritanta-pentru-roseata-scuame-dermatita-seboreica-40-ml-5943076000237/pd/DQ2DWBBBM/;https://s13emagst.akamaized.net/products/900/899644/images/res_55a7673f98bd4b05bb685263fb22a053.jpg?width=720&height=720&hash=129B9DC184A06249E58A05ADB45AC266;true;eMAG
Sampon anti-matreata Vichy Dercos pentru par normal/gras, rezerva eco, 500 ml;113,89 Lei;https://www.emag.ro/sampon-anti-matreata-vichy-dercos-pentru-par-normal-gras-rezerva-eco-500-ml-3337875787192/pd/DM49T5MBM/?ref=sponsored_products_search_r_1_4&recid=recads_1_c0a75c9a7f5de77f94226650ae5ce3404050592dc88e1751e925c4a9d0536910_1753532073&aid=6211c9ef-58b1-11f0-ab73-065e0fed8863%7Ck%7C112778851_eyJicGQiOjAuMTd9-704da105d8eb8481ea62676d02ec14d60ce32d6f2ca53d4f26f99dc0a3e776c0&oid=112778851&scenario_ID=1;https://s13emagst.akamaized.net/products/52864/52863278/images/res_48589a1b4103b1d23e540efb0863edc5.jpg?width=720&height=720&hash=96A2BAD01414F60469053248C9F275F6;true;eMAG
Sampon, Nizoral, USA, Ketoconazol, pentru dermatita seboreica, antimatreata, mancarimi scalp, 200ml;158,14 Lei;https://www.emag.ro/sampon-nizoral-usa-ketoconazol-pentru-dermatita-seboreica-antimatreata-mancarimi-scalp-200ml-053076192407/pd/DM9NG4YBM/;https://s13emagst.akamaized.net/products/75679/75678224/images/res_ec8ea3256284f42ddaff949b894423fc.jpg?width=720&height=720&hash=B1118A8A66CB67086F4663CACA758320;true;eMAG
